time	V(n001)	I(C1)	I(L1)	I(R1)
2.280455966967479e-02	1.094776e-01	4.592878e-02	4.219714e-04	-4.635075e-02
2.290455966967479e-02	1.099368e-01	4.590981e-02	4.256283e-04	-4.633544e-02
2.300455966967479e-02	1.103958e-01	4.589084e-02	4.293005e-04	-4.632014e-02
2.310455966967479e-02	1.108546e-01	4.587186e-02	4.329880e-04	-4.630484e-02
2.320455966967479e-02	1.113132e-01	4.585287e-02	4.366908e-04	-4.628956e-02
2.330455966967479e-02	1.117717e-01	4.583387e-02	4.404088e-04	-4.627428e-02
2.340455966967479e-02	1.122299e-01	4.581486e-02	4.441422e-04	-4.625900e-02
2.350455966967479e-02	1.126880e-01	4.579584e-02	4.478908e-04	-4.624373e-02
2.360455966967479e-02	1.131458e-01	4.577682e-02	4.516547e-04	-4.622847e-02
2.370455966967478e-02	1.136035e-01	4.575778e-02	4.554338e-04	-4.621322e-02
2.380455966967478e-02	1.140610e-01	4.573874e-02	4.592282e-04	-4.619797e-02
2.390455966967478e-02	1.145183e-01	4.571969e-02	4.630378e-04	-4.618273e-02
2.400455966967478e-02	1.149754e-01	4.570062e-02	4.668627e-04	-4.616749e-02
2.410455966967478e-02	1.154323e-01	4.568155e-02	4.707028e-04	-4.615226e-02
2.420455966967478e-02	1.158890e-01	4.566247e-02	4.745582e-04	-4.613703e-02
2.430455966967478e-02	1.163455e-01	4.564339e-02	4.784287e-04	-4.612181e-02
2.440455966967478e-02	1.168019e-01	4.562429e-02	4.823145e-04	-4.610660e-02
2.450455966967478e-02	1.172580e-01	4.560518e-02	4.862155e-04	-4.609140e-02
2.460455966967478e-02	1.177140e-01	4.558607e-02	4.901317e-04	-4.607620e-02
2.470455966967478e-02	1.181698e-01	4.556695e-02	4.940631e-04	-4.606101e-02
2.480455966967478e-02	1.186253e-01	4.554781e-02	4.980096e-04	-4.604582e-02
2.490455966967478e-02	1.190807e-01	4.552867e-02	5.019713e-04	-4.603064e-02
2.500455966967478e-02	1.195359e-01	4.550952e-02	5.059483e-04	-4.601547e-02
