time,V,IC,IL,IR,R,L,C,vs
0.011044978310186,0.02672634,0.04658074,0.0007466284,-0.04732737,10,0.2,0.02,0.5
0.011144978310186,0.02695915,0.04654403,0.0007600494,-0.04730409,10,0.2,0.02,0.5
0.011244978310186,0.02719178,0.04650724,0.0007735867,-0.04728082,10,0.2,0.02,0.5
0.011344978310186,0.02742423,0.04647034,0.0007872404,-0.04725758,10,0.2,0.02,0.5
0.011444978310186,0.02765648,0.04643334,0.0008010102,-0.04723435,10,0.2,0.02,0.5
0.011544978310186,0.02788856,0.04639625,0.000814896,-0.04721114,10,0.2,0.02,0.5
0.011644978310186,0.02812045,0.04635906,0.0008288979,-0.04718795,10,0.2,0.02,0.5
0.011744978310186,0.02835215,0.04632177,0.0008430156,-0.04716479,10,0.2,0.02,0.5
0.011844978310186,0.02858366,0.04628439,0.0008572491,-0.04714163,10,0.2,0.02,0.5
0.011944978310186,0.02881499,0.0462469,0.0008715983,-0.0471185,10,0.2,0.02,0.5
0.012044978310186,0.02904613,0.04620932,0.0008860632,-0.04709539,10,0.2,0.02,0.5
0.012144978310186,0.02927709,0.04617165,0.0009006435,-0.04707229,10,0.2,0.02,0.5
0.012244978310186,0.02950785,0.04613388,0.0009153393,-0.04704921,10,0.2,0.02,0.5
0.012344978310186,0.02973842,0.04609601,0.0009301504,-0.04702616,10,0.2,0.02,0.5
0.012444978310186,0.02996881,0.04605804,0.0009450768,-0.04700312,10,0.2,0.02,0.5
0.012544978310186,0.030199,0.04601998,0.0009601183,-0.0469801,10,0.2,0.02,0.5
0.012644978310186,0.03042901,0.04598182,0.0009752748,-0.0469571,10,0.2,0.02,0.5
0.012744978310186,0.03065882,0.04594357,0.0009905462,-0.04693412,10,0.2,0.02,0.5
0.012844978310186,0.03088844,0.04590522,0.001005933,-0.04691115,10,0.2,0.02,0.5
0.012944978310186,0.03111788,0.04586678,0.001021434,-0.04688821,10,0.2,0.02,0.5
0.013044978310186,0.03134711,0.04582824,0.001037049,-0.04686529,10,0.2,0.02,0.5
0.013144978310186,0.03157616,0.0457896,0.00105278,-0.04684239,10,0.2,0.02,0.5
0.013244978310186,0.03180501,0.04575088,0.001068624,-0.0468195,10,0.2,0.02,0.5
0.013344978310186,0.03203367,0.04571205,0.001084584,-0.04679663,10,0.2,0.02,0.5
0.013444978310186,0.03226213,0.04567313,0.001100657,-0.04677379,10,0.2,0.02,0.5
0.013544978310186,0.0324904,0.04563412,0.001116844,-0.04675096,10,0.2,0.02,0.5
0.013644978310186,0.03271847,0.04559501,0.001133146,-0.04672815,10,0.2,0.02,0.5
0.013744978310186,0.03294634,0.0455558,0.001149562,-0.04670537,10,0.2,0.02,0.5
0.013844978310186,0.03317403,0.04551651,0.001166091,-0.0466826,10,0.2,0.02,0.5
0.013944978310186,0.03340151,0.04547711,0.001182735,-0.04665985,10,0.2,0.02,0.5
0.014044978310186,0.0336288,0.04543763,0.001199492,-0.04663712,10,0.2,0.02,0.5
0.014144978310186,0.03385589,0.04539805,0.001216362,-0.04661441,10,0.2,0.02,0.5
0.014244978310186,0.03408278,0.04535837,0.001233346,-0.04659172,10,0.2,0.02,0.5
0.014344978310186,0.03430947,0.04531861,0.001250444,-0.04656905,10,0.2,0.02,0.5
0.014444978310186,0.03453596,0.04527875,0.001267654,-0.0465464,10,0.2,0.02,0.5
0.014544978310186,0.03476226,0.0452388,0.001284978,-0.04652378,10,0.2,0.02,0.5
0.014644978310186,0.03498835,0.04519875,0.001302415,-0.04650116,10,0.2,0.02,0.5
0.014744978310186,0.03521425,0.04515861,0.001319965,-0.04647858,10,0.2,0.02,0.5
0.014844978310186,0.03543994,0.04511838,0.001337628,-0.04645601,10,0.2,0.02,0.5
0.014944978310186,0.03566543,0.04507805,0.001355404,-0.04643346,10,0.2,0.02,0.5
0.015044978310186,0.03589072,0.04503763,0.001373292,-0.04641093,10,0.2,0.02,0.5
0.015144978310186,0.03611581,0.04499713,0.001391293,-0.04638842,10,0.2,0.02,0.5
0.015244978310186,0.03634069,0.04495652,0.001409407,-0.04636593,10,0.2,0.02,0.5
0.015344978310186,0.03656537,0.04491583,0.001427632,-0.04634346,10,0.2,0.02,0.5
0.015444978310186,0.03678985,0.04487504,0.00144597,-0.04632102,10,0.2,0.02,0.5
0.015544978310186,0.03701412,0.04483417,0.001464421,-0.04629859,10,0.2,0.02,0.5
0.015644978310186,0.03723819,0.0447932,0.001482983,-0.04627618,10,0.2,0.02,0.5
0.015744978310186,0.03746205,0.04475214,0.001501657,-0.0462538,10,0.2,0.02,0.5
0.015844978310186,0.03768571,0.04471099,0.001520444,-0.04623143,10,0.2,0.02,0.5
0.015944978310186,0.03790916,0.04466974,0.001539342,-0.04620908,10,0.2,0.02,0.5
0.016044978310186,0.03813241,0.04462841,0.001558351,-0.04618676,10,0.2,0.02,0.5
