time,V,IC,IL,IR,R,L,C,vs
0.0237433649910998,0.1671203,0.13126,0.002027987,-0.133288,10,1,0.02,1.5
0.0238433649910998,0.1677764,0.1311776,0.002044732,-0.1332224,10,1,0.02,1.5
0.0239433649910998,0.1684321,0.1310952,0.002061542,-0.1331568,10,1,0.02,1.5
0.0240433649910998,0.1690874,0.1310128,0.002078417,-0.1330913,10,1,0.02,1.5
0.0241433649910998,0.1697422,0.1309304,0.002095359,-0.1330258,10,1,0.02,1.5
0.0242433649910998,0.1703967,0.130848,0.002112366,-0.1329603,10,1,0.02,1.5
0.0243433649910998,0.1710507,0.1307655,0.002129438,-0.1328949,10,1,0.02,1.5
0.0244433649910997,0.1717043,0.130683,0.002146575,-0.1328296,10,1,0.02,1.5
0.0245433649910997,0.1723575,0.1306005,0.002163778,-0.1327643,10,1,0.02,1.5
0.0246433649910997,0.1730103,0.1305179,0.002181046,-0.132699,10,1,0.02,1.5
0.0247433649910997,0.1736627,0.1304353,0.00219838,-0.1326337,10,1,0.02,1.5
0.0248433649910997,0.1743147,0.1303528,0.002215778,-0.1325685,10,1,0.02,1.5
0.0249433649910997,0.1749662,0.1302701,0.002233242,-0.1325034,10,1,0.02,1.5
0.0250433649910997,0.1756174,0.1301875,0.002250771,-0.1324383,10,1,0.02,1.5
0.0251433649910997,0.1762681,0.1301048,0.002268365,-0.1323732,10,1,0.02,1.5
0.0252433649910997,0.1769184,0.1300221,0.002286024,-0.1323082,10,1,0.02,1.5
0.0253433649910997,0.1775683,0.1299394,0.002303748,-0.1322432,10,1,0.02,1.5
0.0254433649910997,0.1782178,0.1298567,0.002321538,-0.1321782,10,1,0.02,1.5
0.0255433649910997,0.1788669,0.1297739,0.002339392,-0.1321133,10,1,0.02,1.5
0.0256433649910997,0.1795156,0.1296911,0.00235731,-0.1320484,10,1,0.02,1.5
0.0257433649910997,0.1801638,0.1296083,0.002375294,-0.1319836,10,1,0.02,1.5
0.0258433649910997,0.1808117,0.1295255,0.002393343,-0.1319188,10,1,0.02,1.5
0.0259433649910997,0.1814591,0.1294426,0.002411456,-0.1318541,10,1,0.02,1.5
0.0260433649910997,0.1821061,0.1293598,0.002429634,-0.1317894,10,1,0.02,1.5
